pid,wave,year,zattfam,age,female,qualhi,partner,country
16986393,3,1995,-0.46,24,1,0,1,1
16986393,4,1997,0.09,26,1,0,1,1
16986393,5,1999,0.38,28,1,0,1,1
16986393,6,2001,0.25,30,1,1,1,1
16986393,7,2003,0,32,1,1,1,1
16986393,8,2005,-0.3,34,1,1,1,1
16986393,9,2007,-0.13,36,1,1,1,1
16990803,1,1991,-0.39,20,0,0,1,1
16990803,2,1993,-0.09,22,0,0,1,1
16990803,3,1995,-0.33,24,0,0,1,1
16990803,4,1997,0.13,26,0,0,1,1
16990803,5,1999,0.44,28,0,0,1,1
16990803,6,2001,-1.15,30,0,0,1,1
16990803,9,2007,0.61,36,0,0,0,1
17046858,1,1991,-0.16,20,0,0,0,1
17046858,2,1993,-0.36,22,0,1,0,1
17097266,1,1991,0.66,20,0,0,0,1
17097266,2,1993,-0.9,22,0,0,0,1
17097266,3,1995,-1.29,24,0,0,0,1
17097266,4,1997,0.23,26,0,0,0,1
17097266,5,1999,-0.43,28,0,0,0,1
17097266,6,2001,-1.15,30,0,0,0,1
17105102,1,1991,-0.65,20,1,0,0,1
17105102,2,1993,0.83,22,1,1,0,1
17105102,3,1995,-1.2,24,1,1,0,1
17105102,4,1997,-1.09,26,1,1,1,1
17105102,5,1999,-0.48,28,1,1,1,1
17105102,6,2001,-0.54,30,1,1,1,1
17105102,7,2003,-1.26,32,1,1,1,1
17105102,8,2005,-1.4,34,1,1,1,1
17169607,1,1991,1.71,20,1,0,1,1
17169607,2,1993,1.25,22,1,0,1,1
17169607,3,1995,0.58,24,1,0,1,1
17169607,4,1997,-0.49,26,1,0,1,1
17169607,5,1999,-1.03,28,1,0,1,1
17169607,6,2001,-0.45,30,1,0,1,1
17169607,7,2003,0.42,32,1,0,1,1
17169607,8,2005,-0.53,34,1,1,1,1
17169607,9,2007,-0.78,36,1,1,1,1
17271886,1,1991,0.35,20,0,0,0,1
17271886,2,1993,-0.12,22,0,0,0,1
17271886,3,1995,0,24,0,0,1,1
17271886,4,1997,-0.31,26,0,0,1,1
17271886,5,1999,-0.49,28,0,0,1,1
17271886,6,2001,-0.45,30,0,0,1,1
17271886,7,2003,-0.15,32,0,0,1,1
17271886,8,2005,-1.46,34,0,0,1,1
17274133,1,1991,-0.12,20,0,0,0,1
17274133,2,1993,0.2,22,0,0,0,1
17274133,3,1995,-0.32,24,0,0,1,1
17274133,4,1997,-0.46,26,0,0,1,1
17274133,5,1999,-0.46,28,0,0,1,1
17274133,6,2001,-0.44,30,0,0,1,1
17274133,7,2003,-0.75,32,0,0,1,1
17274133,8,2005,-0.38,34,0,0,1,1
17443229,1,1991,-2.39,20,1,0,0,1
17443229,2,1993,0.5,22,1,0,1,1
17443229,3,1995,0.32,24,1,0,0,1
17443229,4,1997,0.05,26,1,0,0,1
17443229,5,1999,-0.48,28,1,0,0,1
17443229,6,2001,0.51,30,1,0,1,1
17443229,7,2003,-1.34,32,1,0,1,1
17443229,8,2005,-0.59,34,1,0,1,1
17443229,9,2007,0.23,36,1,0,1,1
17683939,1,1991,-0.2,20,0,0,0,1
17683939,2,1993,0.03,22,0,0,0,1
17683939,3,1995,-1.16,24,0,0,0,1
17683939,4,1997,-0.96,26,0,0,1,1
17734282,1,1991,-1.99,20,0,0,0,1
17734282,2,1993,-1.24,22,0,0,0,1
17734282,3,1995,-1.7,24,0,0,0,1
17734282,4,1997,-1.18,26,0,0,0,1
17734282,5,1999,-1.66,28,0,0,1,1
17734282,6,2001,-1.03,30,0,0,0,1
17734282,7,2003,-1.16,32,0,0,0,1
17734282,8,2005,0.7,34,0,0,1,1
17738768,1,1991,-0.1,20,0,0,0,1
17738768,2,1993,0.55,22,0,0,0,1
17738768,3,1995,-0.25,24,0,0,0,1
17738768,4,1997,0.32,26,0,0,0,1
17738768,5,1999,0.45,28,0,0,1,1
17738768,6,2001,0.32,30,0,0,1,1
17738768,7,2003,0.35,32,0,0,1,1
17738768,8,2005,-1.42,34,0,0,1,1
17738768,9,2007,-1.4,36,0,0,1,1
17837286,1,1991,-0.5,20,1,0,0,1
17837286,2,1993,-0.2,22,1,0,1,1
17837286,3,1995,0.11,24,1,0,1,1
17837286,4,1997,-0.24,26,1,0,1,1
17837286,6,2001,-0.51,30,1,0,0,1
17837286,7,2003,0.04,32,1,0,1,1
17837286,8,2005,0.39,34,1,0,1,1
17837286,9,2007,0.92,36,1,0,1,1
17916771,2,1993,0.02,22,0,0,0,1
17916771,3,1995,0.3,24,0,0,0,1
17916771,4,1997,0.41,26,0,0,0,1
17916771,5,1999,0.45,28,0,0,0,1
17916771,6,2001,-0.64,30,0,0,0,1
17916771,7,2003,-0.63,32,0,0,0,1
18065716,1,1991,-0.12,20,0,0,0,2
18065716,2,1993,-0.07,22,0,0,0,2
18065716,3,1995,0.04,24,0,0,0,2
18065716,4,1997,0.71,26,0,0,0,2
18065716,5,1999,0.19,28,0,0,1,2
18065716,6,2001,0.17,30,0,0,1,2
18065716,7,2003,-0.22,32,0,0,1,2
18065716,8,2005,-0.63,34,0,0,1,2
18065716,9,2007,-0.63,36,0,0,1,2
18118283,1,1991,1.41,20,1,0,1,2
18118283,3,1995,2.65,24,1,0,1,2
18139558,3,1995,1.16,24,1,0,0,2
18139558,4,1997,1.11,26,1,0,0,2
18158641,1,1991,0.7,20,0,0,0,2
18158641,2,1993,1.31,22,0,0,0,2
18158641,3,1995,0.43,24,0,0,0,2
18158641,4,1997,0.43,26,0,0,0,2
18158641,5,1999,-0.42,28,0,0,0,2
18158641,6,2001,-0.19,30,0,0,0,2
18158641,7,2003,-0.08,32,0,0,0,2
18158641,8,2005,-0.34,34,0,0,0,2
18158641,9,2007,0.55,36,0,0,1,2
18166482,1,1991,0.13,20,1,0,0,2
18166482,2,1993,0.64,22,1,0,0,2
18166482,3,1995,-0.42,24,1,0,0,2
18166482,4,1997,-0.21,26,1,0,0,2
18166482,5,1999,-1.44,28,1,0,0,2
18195539,1,1991,0.84,20,0,0,0,2
18195539,2,1993,2.2,22,0,0,0,2
18195539,3,1995,1.17,24,0,0,0,2
18212387,1,1991,-1.32,20,0,0,0,2
18212387,2,1993,-0.32,22,0,0,0,2
18212387,3,1995,-0.64,24,0,0,0,2
18212387,4,1997,0.04,26,0,0,0,2
18212387,5,1999,0.29,28,0,0,0,2
18212387,6,2001,0.43,30,0,0,1,2
18212387,7,2003,-0.13,32,0,0,1,2
18212387,8,2005,0.13,34,0,0,1,2
18212387,9,2007,-0.43,36,0,0,1,2
18354483,1,1991,0.85,20,1,0,1,2
18354483,2,1993,0.16,22,1,0,1,2
18354483,3,1995,-0.34,24,1,0,1,2
18354483,4,1997,0.25,26,1,0,1,2
18354483,5,1999,0.56,28,1,0,1,2
18354483,6,2001,1.06,30,1,0,1,2
18354483,7,2003,-0.9,32,1,0,1,2
18354483,8,2005,-0.39,34,1,0,1,2
18354483,9,2007,0.3,36,1,0,1,2
18354513,1,1991,-0.87,20,0,0,1,2
18354513,2,1993,-0.42,22,0,0,1,2
18354513,3,1995,-0.54,24,0,0,1,2
18354513,4,1997,-0.03,26,0,0,1,2
18354513,5,1999,0.07,28,0,0,1,2
18354513,6,2001,-0.11,30,0,0,1,2
18354513,7,2003,-0.06,32,0,0,1,2
18354513,8,2005,-0.46,34,0,0,1,2
18354513,9,2007,0.48,36,0,0,1,2
18461212,1,1991,1.74,20,1,0,0,3
18461212,2,1993,1.79,22,1,1,0,3
18461212,3,1995,1.65,24,1,1,0,3
18461212,4,1997,1.71,26,1,1,1,3
18461212,5,1999,1.33,28,1,1,1,3
18461212,6,2001,-0.87,30,1,1,1,3
18461212,7,2003,-1.32,32,1,1,1,3
18461212,8,2005,-1.14,34,1,1,1,3
18461212,9,2007,-1.35,36,1,1,1,3
18465358,1,1991,0.4,20,1,0,0,3
18465358,2,1993,1.51,22,1,1,0,3
18465358,3,1995,1.63,24,1,1,1,3
18465358,4,1997,1.37,26,1,1,1,3
18465358,5,1999,0.94,28,1,1,1,3
18465358,6,2001,1.11,30,1,1,1,3
18465358,7,2003,1.01,32,1,1,1,3
18465358,8,2005,1.55,34,1,1,1,3
18465358,9,2007,1.17,36,1,1,1,3
18469116,1,1991,-1.06,20,0,0,0,3
18469116,2,1993,-0.19,22,0,0,1,3
18469116,3,1995,-2.49,24,0,0,0,3
18469116,4,1997,-1.93,26,0,0,0,3
18469116,5,1999,-2.57,28,0,0,0,3
18469116,6,2001,-0.74,30,0,0,0,3
18469116,7,2003,-2.09,32,0,0,0,3
18469116,8,2005,-2.21,34,0,0,0,3
18469116,9,2007,-2.57,36,0,0,1,3
18500099,1,1991,0.65,20,1,1,0,3
18500099,5,1999,-0.38,28,1,1,0,3
18500099,6,2001,-0.74,30,1,1,0,3
18500099,7,2003,-0.44,32,1,1,1,3
18500099,8,2005,-0.27,34,1,1,1,3
18500099,9,2007,-0.64,36,1,1,1,3
18608698,1,1991,-0.38,20,0,0,0,3
18608698,2,1993,-0.38,22,0,0,0,3
18608698,4,1997,-0.82,26,0,0,0,1
18608698,5,1999,-0.59,28,0,0,0,3
18608698,6,2001,-0.63,30,0,0,0,3
18608698,7,2003,-0.54,32,0,0,1,3
18608698,8,2005,-0.46,34,0,0,1,3
18608698,9,2007,-0.3,36,0,0,1,3
18623247,1,1991,0.12,20,0,0,0,3
18623247,2,1993,-0.96,22,0,0,0,3
18623247,3,1995,0.15,24,0,0,0,3
18623247,4,1997,-0.34,26,0,0,0,3
18623247,5,1999,-0.23,28,0,0,1,3
