schoolid,zmath,age,female,immig,langn,hisced,homepos,schprivate,stubeha
12400717,0.03,16,0,2,3,8,-0.53,0,0.74
12400717,1.89,16.25,0,3,3,10,-1.48,0,0.74
12400717,-0.4,15.58,1,2,2,9,0.52,0,0.74
12400717,0.06,15.67,1,1,1,10,0.25,0,0.74
12400717,-1.28,16.08,1,2,1,10,-0.01,0,0.74
12400717,-0.69,16,0,2,3,9,0.58,0,0.74
12400717,0.67,15.5,0,3,1,10,-0.13,0,0.74
12400717,-0.66,16.25,1,3,3,10,-1.42,0,0.74
12400717,0.01,15.42,1,2,2,10,0.82,0,0.74
12400717,-0.44,15.67,1,1,2,7,0.55,0,0.74
12400717,1.15,16,1,2,2,8,-0.34,0,0.74
12400717,1.92,15.67,1,3,3,10,-0.23,0,0.74
12400717,-0.44,15.5,0,2,3,10,0.02,0,0.74
12400717,0.48,15.92,1,2,3,10,-0.15,0,0.74
12400717,-0.68,15.75,0,2,3,10,0.64,0,0.74
12400717,0.49,15.83,0,2,2,8,-0.88,0,0.74
12400717,-1.71,15.33,0,3,2,5,0.23,0,0.74
12400717,-0.04,15.75,1,2,2,10,0.29,0,0.74
12400717,-1.81,15.33,0,2,3,3,0.34,0,0.74
12400717,0.6,15.92,1,2,1,8,0.39,0,0.74
12400717,-1.65,15.33,0,3,3,10,0.34,0,0.74
12400717,1.39,15.75,0,1,2,8,0.46,0,0.74
12400718,-0.6,15.92,1,1,1,8,-0.45,0,0.5
12400718,-0.1,15.83,0,1,1,9,0.4,0,0.5
12400718,0.79,15.92,0,1,1,5,0.11,0,0.5
12400718,0.82,16,0,1,1,9,0.41,0,0.5
12400718,-0.81,15.33,0,1,1,10,-0.72,0,0.5
12400718,0.93,15.33,1,1,1,10,0.03,0,0.5
12400718,-0.68,15.92,1,1,1,8,-0.09,0,0.5
12400718,-0.74,16,0,1,1,5,0.5,0,0.5
12400718,0.98,15.58,1,1,1,8,1.59,0,0.5
12400718,-0.85,15.83,1,1,1,8,0.73,0,0.5
12400718,2,15.5,0,3,3,10,1.2,0,0.5
12400718,0.16,16.17,0,1,1,5,-0.68,0,0.5
12400718,-0.08,15.42,0,1,1,5,-1.53,0,0.5
12400718,-1.02,15.5,1,1,1,8,0.89,0,0.5
12400718,0.83,16.25,0,1,1,7,0.66,0,0.5
12400718,1.17,16,1,1,1,8,1.56,0,0.5
12400718,-0.17,16.25,0,1,1,8,0.25,0,0.5
12400718,0.23,16,1,1,1,8,-0.72,0,0.5
12400718,0.32,16.17,0,1,1,5,-0.17,0,0.5
12400718,1.14,15.75,1,1,1,8,0.45,0,0.5
12400718,-0.7,16.17,0,1,1,5,-1.23,0,0.5
12400718,-0.88,16.08,1,3,3,8,0.29,0,0.5
12400718,-0.98,16.08,1,1,1,9,0.63,0,0.5
12400718,1.39,15.83,0,1,1,5,-0.69,0,0.5
12400720,1.3,15.58,0,1,1,9,1.27,1,0.1
12400720,-0.06,15.42,1,1,1,9,0.89,1,0.1
12400720,-0.36,16.25,1,1,1,8,1.91,1,0.1
12400720,0.86,15.75,0,1,1,10,1.45,1,0.1
12400720,0.25,15.58,1,1,1,7,1.26,1,0.1
12400720,1.97,15.33,1,1,1,9,1.12,1,0.1
12400720,-1.12,15.33,1,1,1,9,0.88,1,0.1
12400720,0.65,16.08,1,3,3,10,0.11,1,0.1
12400720,-1.12,15.42,1,1,1,10,0.6,1,0.1
12400720,0.12,15.83,0,1,1,7,0.43,1,0.1
12400720,0.83,15.33,1,1,1,9,1.05,1,0.1
12400720,1.87,16.08,1,1,1,8,1.48,1,0.1
12400720,0.76,15.42,1,1,1,6,1.89,1,0.1
12400720,0.28,16.17,0,1,1,8,0.58,1,0.1
12400720,0.81,15.42,0,3,1,9,1.01,1,0.1
12400720,1.15,15.83,0,1,1,7,0.9,1,0.1
12400720,1.54,16.08,1,3,3,9,0.17,1,0.1
12400720,-0.6,16.25,0,1,1,10,0.74,1,0.1
12400720,-0.59,15.83,0,1,1,9,0.57,1,0.1
12400720,-0.39,15.42,1,3,1,9,1.38,1,0.1
12400720,0.82,16.08,1,1,1,10,1.72,1,0.1
12400720,1.74,15.5,1,1,1,8,0.83,1,0.1
12400720,0.73,15.83,0,1,1,8,0.43,1,0.1
12400720,0.24,15.33,1,1,1,9,1.12,1,0.1
12400720,0.81,15.75,1,1,1,8,0.78,1,0.1
12400720,-0.59,15.42,1,1,1,8,0.5,1,0.1
12400720,0.42,16.25,1,3,1,9,0.4,1,0.1
12400720,0.03,16.17,0,1,1,9,2.45,1,0.1
12400720,-0.05,16.17,0,1,1,10,0.77,1,0.1
12400720,0.82,16,1,2,1,8,1.61,1,0.1
12400720,0.84,15.92,0,1,1,9,1.11,1,0.1
12400720,-0.13,15.42,0,1,1,8,1.86,1,0.1
12400720,0.01,15.83,1,2,1,9,0.8,1,0.1
12400720,2.26,15.83,0,2,1,9,1.61,1,0.1
12400720,0.3,15.83,0,1,1,7,0.98,1,0.1
12400720,0.11,15.33,0,1,1,9,0.62,1,0.1
12400720,-0.55,15.75,0,1,1,5,0.59,1,0.1
12400721,0.82,15.75,0,1,1,7,1.12,0,0.1
12400721,0.03,15.92,0,1,1,6,0.54,0,0.1
12400721,-0.51,15.75,0,3,1,8,0.15,0,0.1
12400721,-1.85,16.08,1,1,1,5,-3.36,0,0.1
12400721,0.33,16.25,1,1,1,8,0.92,0,0.1
12400721,-1.82,15.92,1,1,1,10,-0.39,0,0.1
12400721,-0.36,15.83,1,1,1,7,-0.01,0,0.1
12400721,0.38,16.08,0,1,1,7,0.02,0,0.1
12400721,-0.67,16.25,0,1,1,7,0.73,0,0.1
12400721,-1.1,15.92,0,3,3,7,0.15,0,0.1
12400721,-0.19,16,1,1,1,10,0.99,0,0.1
12400721,-0.07,15.75,1,1,1,9,-0.46,0,0.1
12400721,0.58,15.92,0,1,1,7,-0.01,0,0.1
12400721,-0.51,15.75,1,3,1,9,-0.3,0,0.1
12400721,-0.3,15.42,0,1,1,8,-0.38,0,0.1
12400721,-0.39,15.42,1,2,1,9,0.33,0,0.1
12400721,-0.91,15.75,1,2,1,7,0.89,0,0.1
12400721,0.36,16.17,0,2,1,9,-0.8,0,0.1
12400721,-0.92,16.25,0,1,1,7,0.41,0,0.1
12400721,-0.79,15.33,0,1,1,7,1,0,0.1
12400721,1.1,15.92,0,1,1,7,-0.33,0,0.1
12400721,0.73,16.08,0,1,1,9,-0.34,0,0.1
12400721,-0.46,15.5,1,1,1,7,0.76,0,0.1
12400721,-2.51,15.67,0,1,1,10,-0.29,0,0.1
12400721,0.06,15.67,1,1,1,6,-0.16,0,0.1
12400721,-1.75,15.67,0,1,1,8,0.49,0,0.1
12400721,-0.41,15.92,0,1,1,7,-0.59,0,0.1
12400721,-2.05,15.67,1,1,1,10,-0.3,0,0.1
12400721,0.36,15.67,0,2,3,10,1.99,0,0.1
12400721,0.13,15.67,1,1,1,7,-0.27,0,0.1
12400722,1.44,15.67,1,2,3,8,0.62,0,1.39
12400722,0.17,15.92,0,1,1,8,0.69,0,1.39
12400722,-0.9,15.42,1,1,1,7,-0.79,0,1.39
12400722,1.14,16.25,0,1,1,9,0.7,0,1.39
12400722,0.5,15.42,1,1,1,9,1.23,0,1.39
12400722,0.21,16.17,1,1,1,9,0.74,0,1.39
12400722,0.95,16,0,1,1,8,1.54,0,1.39
12400722,1,15.42,0,1,1,7,1.5,0,1.39
12400722,-1.05,16.08,1,1,1,5,0.83,0,1.39
12400722,-0.11,15.92,1,1,1,9,0.56,0,1.39
12400722,-1.44,16.17,0,1,1,9,0.48,0,1.39
12400722,-0.04,16,0,1,1,5,-0.44,0,1.39
12400722,-0.21,15.67,1,1,1,9,0.82,0,1.39
12400722,-2.3,15.83,1,1,1,8,0.01,0,1.39
12400722,-1.12,15.58,0,1,1,5,-0.3,0,1.39
12400722,-1.64,16.33,1,1,1,10,-0.38,0,1.39
12400722,-1.71,15.92,0,1,1,10,1.12,0,1.39
12400722,-0.88,15.5,0,1,1,7,1.54,0,1.39
12400722,-0.76,15.75,1,1,1,7,-0.15,0,1.39
12400722,-0.38,16,1,1,1,6,0.93,0,1.39
12400722,0.18,16,0,1,1,5,-0.5,0,1.39
12400722,-2.33,15.83,0,1,1,7,-0.21,0,1.39
12400722,-0.46,15.5,0,1,1,7,0.89,0,1.39
12400722,-1.45,15.58,1,1,1,8,-0.68,0,1.39
12400722,-1.23,15.58,0,1,2,10,-0.02,0,1.39
12400722,-0.8,16.33,0,1,1,10,-0.18,0,1.39
12400722,-0.66,15.5,1,1,1,9,0.57,0,1.39
12400722,-0.84,15.42,1,1,1,5,0.44,0,1.39
12400722,-0.41,15.75,1,1,1,7,0.88,0,1.39
12400724,-1.61,15.42,0,1,1,10,-1.16,0,1.4
12400724,-2.02,15.42,1,1,1,7,0.44,0,1.4
12400724,0.01,15.67,1,1,1,5,-0.81,0,1.4
12400724,-0.4,15.58,0,1,1,8,0.22,0,1.4
12400724,-0.22,16.25,0,1,1,9,0.33,0,1.4
12400724,-0.89,16.33,1,1,1,7,0.75,0,1.4
12400724,-1.21,15.75,1,1,1,10,-0.27,0,1.4
12400724,0.07,15.58,0,1,1,7,-0.08,0,1.4
12400724,-0.24,15.58,0,1,1,8,0.73,0,1.4
12400724,1.05,15.92,1,1,1,7,-0.09,0,1.4
12400724,-1.45,15.58,1,1,1,8,-0.25,0,1.4
12400724,-0.5,15.42,1,1,1,7,-0.3,0,1.4
12400724,-0.52,15.83,0,1,1,9,0.22,0,1.4
12400724,-2.23,16.33,0,1,1,9,0.09,0,1.4
12400724,-1.78,15.92,1,1,1,9,0.84,0,1.4
12400724,-1.26,15.92,1,1,1,8,-0.58,0,1.4
12400724,-0.76,15.67,0,1,1,9,0.14,0,1.4
12400724,0.66,15.67,0,1,1,5,-0.02,0,1.4
12400724,0.09,15.5,1,1,1,6,-0.34,0,1.4
12400724,-1.35,16,1,1,1,7,-0.2,0,1.4
12400724,-0.86,15.67,1,1,1,8,1.09,0,1.4
12400724,-1.39,16.33,1,1,1,7,-1.61,0,1.4
12400724,-0.45,15.5,0,1,1,6,-1.11,0,1.4
12400724,-1.44,16.17,1,1,1,9,0.9,0,1.4
12400724,-1.2,16,1,1,1,7,0.67,0,1.4
12400724,-0.91,16.33,1,1,1,7,-0.59,0,1.4
12400724,-0.36,15.58,1,1,1,9,-0.13,0,1.4
12400724,0.17,16.17,0,1,1,9,0.79,0,1.4
12400725,0.6,16.25,1,1,2,9,0.09,0,1.18
12400725,-0.87,16.33,1,1,1,8,-0.34,0,1.18
12400725,-0.52,15.83,1,1,2,7,-0.36,0,1.18
12400725,0.83,15.92,0,1,2,7,-0.03,0,1.18
12400725,0.02,16.08,1,1,2,7,0.36,0,1.18
12400725,-0.67,16.17,0,1,2,7,0.18,0,1.18
12400725,0.13,15.83,1,1,2,6,0.56,0,1.18
12400725,-0.49,16.25,0,1,2,9,-1.04,0,1.18
12400725,-1.45,15.42,1,1,2,6,-0.18,0,1.18
12400725,0.62,15.83,0,1,2,7,1.04,0,1.18
12400725,0.34,15.42,0,1,2,10,0.59,0,1.18
12400725,0.33,16.33,1,1,2,7,-0.7,0,1.18
12400725,0.26,16.33,1,1,2,6,0.46,0,1.18
12400725,-0.29,15.42,0,1,2,8,-0.38,0,1.18
12400725,1.72,16.17,0,1,2,8,1.41,0,1.18
12400725,0,15.58,0,1,2,7,0.08,0,1.18
12400725,-0.49,15.5,0,1,2,7,-1.03,0,1.18
12400725,1.14,15.83,1,1,2,9,0.75,0,1.18
12400725,0.4,16.25,1,1,2,7,-0.41,0,1.18
12400726,0.19,15.5,1,1,2,8,0.51,0,0.04
12400726,0.22,16.33,1,1,2,7,0.36,0,0.04
12400726,-1.06,15.75,0,3,3,8,-0.35,0,0.04
12400726,0.68,15.58,1,1,2,8,-0.7,0,0.04
12400726,0.83,16,1,1,2,8,0.25,0,0.04
12400726,1.45,16.08,0,1,2,7,1.2,0,0.04
12400726,0.97,15.92,1,1,2,9,1.78,0,0.04
12400726,0.45,15.67,1,1,2,9,0.52,0,0.04
12400726,1.63,15.92,0,1,2,8,0.03,0,0.04
12400726,0.15,15.42,0,1,2,7,1.35,0,0.04
12400726,0.75,16,1,1,2,7,-0.83,0,0.04
12400726,-0.55,16.17,0,1,2,9,0.57,0,0.04
12400726,-0.39,15.75,0,1,2,7,-0.33,0,0.04
12400726,0.34,16.17,0,1,2,10,0.29,0,0.04
12400726,-0.78,15.42,1,1,2,6,0.2,0,0.04
12400726,1.25,15.58,1,1,2,7,1.27,0,0.04
12400726,0.38,15.58,0,1,2,9,0.84,0,0.04
12400726,-0.9,16,1,1,2,7,0,0,0.04
12400726,2.32,15.5,1,1,1,9,1.2,0,0.04
12400726,-0.46,15.67,0,1,2,7,-0.18,0,0.04
12400726,1.18,15.58,0,1,2,10,0.37,0,0.04
12400726,0.2,16,0,1,2,8,-0.5,0,0.04
12400726,-2.12,15.92,1,1,2,9,0.4,0,0.04
12400726,0.2,15.92,1,1,2,9,-0.78,0,0.04
12400726,1.56,15.83,1,1,2,6,0.06,0,0.04
12400726,-0.57,16,1,1,2,10,-0.76,0,0.04
12400726,1,15.75,1,1,2,9,0.6,0,0.04
12400726,-1.82,15.5,0,1,2,7,-1.24,0,0.04
12400726,-1.29,16.17,0,1,2,10,0.57,0,0.04
12400726,0.75,16,0,1,2,7,-0.12,0,0.04
12400726,-0.69,16.08,1,1,2,5,1.13,0,0.04
12400726,1.73,15.92,0,1,2,10,0.12,0,0.04
12400726,1.24,15.92,1,1,2,8,1.53,0,0.04
12400726,0.84,16.25,0,1,2,10,1.34,0,0.04
12400726,0.77,15.67,0,1,2,10,0.78,0,0.04
12400726,1.57,15.92,0,1,2,8,0.7,0,0.04
12400727,-1.53,15.83,0,1,2,10,-0.69,0,1.01
12400727,-1.24,16,0,1,2,9,-0.36,0,1.01
12400727,-0.46,15.58,0,1,2,4,0.54,0,1.01
12400727,0.61,15.42,0,1,2,7,-0.41,0,1.01
12400727,-0.3,15.92,0,1,2,10,-1.16,0,1.01
12400727,-0.74,16.08,0,1,2,7,-0.24,0,1.01
12400727,0.28,15.58,0,1,2,8,0.28,0,1.01
12400727,-1.21,15.75,1,1,2,5,0.49,0,1.01
12400727,-1.55,16.08,0,1,2,7,-0.14,0,1.01
12400727,-0.1,15.83,1,1,2,6,0.36,0,1.01
12400727,-0.84,15.92,1,3,2,10,1.19,0,1.01
12400727,-0.83,15.5,1,1,2,8,0.45,0,1.01
12400727,-0.02,15.83,1,1,2,9,0.91,0,1.01
12400727,0.68,15.58,0,1,2,9,-0.47,0,1.01
12400727,0.29,15.33,1,1,2,6,0.13,0,1.01
12400727,-1.06,16.17,1,1,2,9,-0.38,0,1.01
12400727,1.93,15.33,0,1,2,7,1.29,0,1.01
12400727,1.38,16,0,1,2,9,2.33,0,1.01
12400727,0.45,15.92,0,1,2,8,0.59,0,1.01
12400727,-1.83,16,1,1,2,9,0.11,0,1.01
12400727,1.33,15.75,1,1,2,9,1.55,0,1.01
12400727,-0.35,15.33,1,1,2,7,0.75,0,1.01
12400727,2.23,15.58,0,1,2,9,0.37,0,1.01
12400727,-1.74,15.83,0,2,2,10,-0.28,0,1.01
12400727,-1.18,16.25,1,1,2,7,-0.91,0,1.01
12400727,0.47,15.58,1,1,2,9,0.12,0,1.01
12400727,1.43,15.42,0,1,2,5,-1.15,0,1.01
12400728,0.35,16.08,0,1,1,9,0.9,0,0.04
12400728,-0.78,15.83,1,1,2,8,-0.56,0,0.04
12400728,1.19,15.42,1,1,2,6,1.36,0,0.04
12400728,-0.08,16.25,0,1,1,7,1.09,0,0.04
12400728,0.67,15.83,1,1,2,5,0.71,0,0.04
12400728,-0.17,15.33,0,1,1,9,0.41,0,0.04
12400728,-1.83,15.58,0,3,3,4,-2.42,0,0.04
12400728,0.63,15.58,1,1,2,9,0.09,0,0.04
12400728,0.52,15.83,0,1,2,9,-0.14,0,0.04
12400728,0.51,15.83,1,1,2,10,0.82,0,0.04
12400728,0.54,16.08,1,1,2,7,-0.19,0,0.04
12400728,-1.67,15.75,1,3,3,4,1.14,0,0.04
12400728,-0.24,16.08,1,1,2,9,0.72,0,0.04
12400728,-0.4,15.5,1,2,2,10,1.39,0,0.04
12400728,1.95,16,0,1,2,9,1.26,0,0.04
12400728,0.41,15.58,1,1,2,9,1.2,0,0.04
12400728,0.8,15.58,1,1,1,8,-0.58,0,0.04
12400728,0.5,16.17,1,1,1,9,1.04,0,0.04
12400728,-0.62,15.83,1,1,1,5,1.09,0,0.04
12400728,1.28,16.08,0,1,1,10,1.62,0,0.04
12400728,-0.96,15.5,1,1,1,9,1.96,0,0.04
12400728,-0.33,15.67,0,2,3,5,0.76,0,0.04
12400728,-1.52,15.83,0,1,2,9,0.73,0,0.04
12400728,-0.63,15.5,0,1,1,10,-0.17,0,0.04
12400728,1.53,16,0,2,1,10,1.18,0,0.04
12400728,-0.94,16.25,1,3,1,9,0.41,0,0.04
12400728,0.3,15.92,1,1,1,9,-0.51,0,0.04
12400728,-1.11,15.5,0,1,2,6,0.62,0,0.04
12400728,1.26,15.5,1,1,2,9,0.54,0,0.04
12400728,0.44,15.5,1,1,2,7,0.26,0,0.04
12400728,-0.46,15.33,0,1,1,9,1.19,0,0.04
12400728,1.31,16.17,0,3,3,8,0.21,0,0.04
12400728,-0.61,16.08,0,1,2,7,0.88,0,0.04
12400728,0.63,16,0,1,1,6,0.43,0,0.04
12400728,0.33,15.33,0,1,1,5,1.28,0,0.04
12400728,0.99,15.5,0,1,2,9,1.19,0,0.04
12400729,1.47,16.17,0,1,2,8,0.55,0,2.38
12400729,0.18,16.25,0,2,2,9,0.37,0,2.38
12400729,1.15,15.83,0,3,2,8,0.51,0,2.38
12400729,-0.53,15.58,0,3,2,8,-0.9,0,2.38
12400729,1.37,16,0,2,1,8,0.42,0,2.38
12400729,1.92,16.25,0,1,2,8,0.34,0,2.38
12400729,-0.57,15.58,0,3,2,10,1.28,0,2.38
12400729,0.14,15.83,1,3,3,9,0.15,0,2.38
12400729,0.68,15.67,0,1,2,7,-0.92,0,2.38
12400729,0.53,15.83,1,3,3,9,-0.27,0,2.38
12400729,1.32,15.42,0,1,2,10,-0.98,0,2.38
12400729,2.18,16.17,0,3,2,10,-0.3,0,2.38
12400729,-1.32,15.5,1,3,3,9,-0.4,0,2.38
12400729,-0.82,15.67,0,1,2,6,-0.98,0,2.38
12400729,1.75,15.42,0,1,2,8,-0.67,0,2.38
12400729,1.21,15.67,0,3,2,8,-1.19,0,2.38
12400729,-0.52,15.58,1,2,1,9,-0.09,0,2.38
12400729,1.44,15.92,0,1,2,7,1.2,0,2.38
12400729,-0.81,16.17,1,2,1,9,0.55,0,2.38
12400729,0.86,16.25,0,1,2,9,0.74,0,2.38
12400729,1.58,15.92,0,3,2,8,-0.88,0,2.38
12400729,1.1,15.92,0,1,2,7,-0.57,0,2.38
12400729,1.86,15.5,0,3,3,9,0.6,0,2.38
12400729,0.62,16.33,0,3,3,8,-0.34,0,2.38
12400729,0.2,16.25,1,1,2,4,-0.75,0,2.38
12400729,-0.62,15.5,1,3,2,10,-0.45,0,2.38
12400729,-0.05,15.58,0,1,2,9,-0.75,0,2.38
12400729,1.12,16.17,0,1,2,6,1.06,0,2.38
12400729,-1.22,15.42,0,3,2,9,-1.77,0,2.38
12400732,0.47,15.42,1,1,1,7,-0.18,0,0.37
12400732,-1.29,15.5,0,1,2,5,-1.28,0,0.37
12400732,-0.97,15.5,1,1,2,7,-0.43,0,0.37
12400732,1.22,15.92,0,1,2,6,1.2,0,0.37
12400732,-0.02,15.75,1,1,2,7,-0.79,0,0.37
12400732,0.8,16.25,1,1,2,4,-0.18,0,0.37
12400732,0.3,15.5,1,1,2,9,1.29,0,0.37
12400732,1.94,15.5,0,1,2,8,0.4,0,0.37
12400732,-0.72,16.17,0,1,2,10,0.58,0,0.37
12400732,-1.52,15.5,1,1,2,10,0.19,0,0.37
12400732,0.5,16.17,1,1,2,8,0.02,0,0.37
12400732,-1.26,16.25,0,1,2,9,0.95,0,0.37
12400732,0.88,16,1,1,1,9,0.33,0,0.37
12400732,1.29,15.75,0,1,2,7,-0.58,0,0.37
12400732,-0.4,16.08,0,1,2,9,-0.16,0,0.37
12400732,2.11,15.67,1,1,2,10,2.42,0,0.37
12400732,-1.64,15.75,0,1,2,10,2.07,0,0.37
12400732,-1.18,16,0,1,2,10,-0.86,0,0.37
12400732,0.69,15.75,1,1,2,8,0.02,0,0.37
12400732,1.3,16.17,0,1,1,7,-0.2,0,0.37
12400732,1.71,15.75,0,1,2,9,0.45,0,0.37
12400732,-0.62,15.58,1,1,2,10,-0.34,0,0.37
12400732,0.01,15.58,0,1,1,7,-0.47,0,0.37
12400732,-0.65,15.67,0,1,2,7,-1.49,0,0.37
12400732,0.67,16.17,1,1,2,7,0.22,0,0.37
12400732,-1.29,16.08,0,1,2,9,1.98,0,0.37
12400732,-0.31,16.17,0,1,2,10,-0.69,0,0.37
12400733,-0.3,16,1,1,1,10,-0.03,0,-0.17
12400733,-0.14,16.08,0,1,2,6,0.36,0,-0.17
12400733,-0.07,16.33,0,1,1,9,-0.41,0,-0.17
12400733,-0.45,15.67,1,1,1,9,0.89,0,-0.17
12400733,1.26,16.25,0,1,1,8,0.71,0,-0.17
12400734,0.6,16.25,1,1,1,9,1.38,0,0.95
12400734,-1.39,16.25,1,1,1,6,-0.19,0,0.95
12400734,0.54,15.83,1,3,1,10,0.6,0,0.95
12400734,0.01,16.25,0,1,1,8,0.04,0,0.95
12400734,-0.51,15.33,0,1,3,9,1.96,0,0.95
12400734,0.14,15.5,0,1,1,5,-0.19,0,0.95
12400734,-3.82,15.92,1,1,1,5,0.16,0,0.95
12400734,-0.74,15.92,1,3,3,9,0.49,0,0.95
12400734,0.04,15.92,1,1,1,8,1.57,0,0.95
12400734,-1.58,15.58,1,1,1,10,-0.66,0,0.95
12400734,-2.27,15.58,1,1,1,9,-0.98,0,0.95
12400734,0,16,1,3,1,9,1.26,0,0.95
12400734,-0.28,15.67,0,3,3,10,0.52,0,0.95
12400734,-0.34,15.92,0,1,1,7,-0.59,0,0.95
12400734,-1.25,16,1,1,1,9,-1.31,0,0.95
12400734,0.03,15.92,1,1,1,5,-1.33,0,0.95
12400734,-0.3,16.25,0,1,1,5,0.57,0,0.95
12400734,-0.72,16.08,1,1,1,8,-0.48,0,0.95
12400735,-1.33,16.08,0,3,1,5,-0.49,0,0.48
12400735,0.9,15.75,1,1,1,10,0.66,0,0.48
12400735,0.37,16.08,0,1,1,9,1.03,0,0.48
12400735,-1.43,16.33,1,1,1,10,1.29,0,0.48
12400735,-0.18,15.58,1,1,1,9,0.11,0,0.48
12400735,-1.77,15.75,1,3,3,5,-0.58,0,0.48
12400735,-1.42,16.17,1,1,1,5,-1.01,0,0.48
12400735,-1.6,16.08,1,3,1,4,-1.5,0,0.48
12400735,-0.24,15.5,1,1,1,9,-0.15,0,0.48
12400735,-1.39,16.33,1,3,3,2,0.08,0,0.48
12400735,-0.68,15.42,0,3,3,5,-0.89,0,0.48
12400735,-3.32,16.17,0,1,1,4,-0.68,0,0.48
12400735,0.57,16.25,1,1,1,8,1.48,0,0.48
12400735,-0.32,16.25,0,1,1,5,0.62,0,0.48
12400735,0.78,16.17,0,1,1,8,1.35,0,0.48
12400735,0.05,16.08,1,3,3,7,-0.63,0,0.48
12400735,-1.45,16.33,0,1,1,8,0.93,0,0.48
12400735,-1.75,15.67,1,1,1,5,0.09,0,0.48
12400735,0.67,15.92,1,3,2,7,-0.99,0,0.48
12400735,0.04,15.42,1,1,1,10,-0.64,0,0.48
12400735,0.07,16,0,1,1,7,0.17,0,0.48
12400735,-0.76,16.33,1,1,1,9,0.97,0,0.48
12400735,-1.03,15.92,1,1,1,7,-0.22,0,0.48
12400735,-0.88,16,0,1,1,10,0.84,0,0.48
12400735,0.69,15.92,0,3,3,9,-0.71,0,0.48
12400735,0.36,16.25,0,3,3,2,-0.52,0,0.48
12400735,-0.49,15.67,0,1,1,5,0.89,0,0.48
12400735,0.73,16.17,0,3,3,10,0.22,0,0.48
12400735,0.84,15.83,0,1,1,5,-0.42,0,0.48
12400735,-0.92,16,0,3,3,5,-0.42,0,0.48
12400735,0.8,15.58,0,2,3,8,-0.33,0,0.48
12400735,-0.48,15.75,0,1,1,9,1.37,0,0.48
12400735,-0.61,15.75,0,1,1,7,-0.16,0,0.48
12400735,-2.06,16,1,1,1,5,1.22,0,0.48
12400735,-1.08,15.83,0,3,3,9,-0.87,0,0.48
12400736,0.64,15.5,0,1,1,4,-1.04,0,1.33
12400736,0.26,15.67,0,1,1,8,0.4,0,1.33
12400736,1.29,15.42,0,1,1,9,1.05,0,1.33
12400736,0.95,16.25,1,1,2,7,-0.14,0,1.33
12400736,0.25,16,1,1,1,6,-0.93,0,1.33
12400736,0.03,15.92,0,1,1,7,0.66,0,1.33
12400736,-0.83,16.17,1,1,2,8,0.56,0,1.33
12400736,0.63,16.17,0,1,1,5,-0.06,0,1.33
12400736,0.36,15.92,0,1,2,9,0.28,0,1.33
12400736,-1.25,16.17,1,1,1,10,1.66,0,1.33
12400736,-1.17,15.83,1,1,1,6,-0.23,0,1.33
12400736,1.17,16.17,1,1,1,7,0.4,0,1.33
12400736,2.35,16.25,0,1,1,8,1.52,0,1.33
12400736,0.19,16.17,0,1,1,5,-0.17,0,1.33
12400736,-1.46,15.58,1,1,1,7,1.2,0,1.33
12400736,-1.37,16.33,0,1,2,10,0.54,0,1.33
12400736,-0.91,16.17,0,1,1,7,0.58,0,1.33
12400736,0.45,16.25,1,1,1,5,0.17,0,1.33
12400736,0.9,15.58,1,1,1,6,-0.3,0,1.33
12400736,-0.06,15.83,1,1,1,7,-0.51,0,1.33
12400737,0.38,16.08,0,1,1,10,2.44,0,0.87
12400737,0.07,16.08,1,1,1,7,-0.01,0,0.87
12400737,0.25,15.92,1,1,1,8,0.69,0,0.87
12400737,0.87,15.67,0,1,1,7,0.84,0,0.87
12400737,0.37,15.42,1,1,1,9,1.13,0,0.87
12400737,1.94,15.67,0,1,1,8,1.8,0,0.87
12400737,-0.15,16.17,1,1,1,8,0.19,0,0.87
12400737,0.59,15.75,0,1,1,10,2.07,0,0.87
12400737,-0.99,16.25,1,1,1,9,-0.15,0,0.87
12400737,0.21,15.75,1,3,3,9,1.18,0,0.87
12400737,0.35,15.75,0,1,1,9,0.46,0,0.87
12400737,-1.34,16.17,1,3,3,10,-1.05,0,0.87
12400737,0.87,16.08,0,1,1,10,0.5,0,0.87
12400737,0.36,15.58,1,1,1,8,1.08,0,0.87
12400737,0.25,15.42,0,1,1,9,1.9,0,0.87
12400737,0.34,15.92,0,2,1,8,1.24,0,0.87
12400737,-1.48,15.92,0,1,1,10,0.93,0,0.87
12400737,-0.88,16.17,1,1,1,9,0.97,0,0.87
12400737,1.65,15.42,0,1,1,5,-0.08,0,0.87
12400737,-0.72,15.92,1,1,2,8,0.47,0,0.87
12400737,-0.6,15.92,0,1,1,9,1.12,0,0.87
12400737,0.2,15.75,1,2,1,8,-0.73,0,0.87
12400737,-0.26,16.17,1,1,1,9,1.33,0,0.87
12400738,0.05,15.42,1,1,1,7,0.05,0,-3.36
12400739,-2.42,15.92,1,1,1,5,-1.12,0,0.87
12400739,-0.69,16.17,0,1,1,5,-0.87,0,0.87
12400739,-0.39,15.58,1,1,1,8,0.68,0,0.87
12400739,-0.35,15.67,0,1,1,10,0.84,0,0.87
12400739,-1.59,16.25,1,3,3,10,-0.16,0,0.87
12400739,-0.66,16,1,1,1,7,1.18,0,0.87
12400739,-1.11,15.58,1,3,3,8,-0.15,0,0.87
12400739,-0.9,16.08,0,1,1,9,0.46,0,0.87
12400739,0.08,15.33,0,1,1,9,2.46,0,0.87
